Wall time,Step,Value
1575894492.6225336,301292,151.4875030517578
1575894495.7645857,301327,112.1273422241211
1575894562.2669508,302129,198.59153747558594
1575894612.1867542,302732,133.06398010253906
1575894617.4318364,302795,62.5897331237793
1575894665.2272654,303367,112.95883178710938
1575894745.0877004,304325,67.23809051513672
1575894766.42838,304582,122.6673355102539
1575894792.1816714,304889,153.3633270263672
1575894851.7177033,305608,43.9263801574707
1575894888.3637815,306063,160.35926818847656
1575894951.1495214,306811,125.70812225341797
1575895014.3345225,307576,93.53187561035156
1575895084.7592053,308430,78.96253967285156
1575895108.1878574,308718,82.72266387939453
1575895144.6624358,309162,174.13050842285156
1575895157.2721198,309316,61.35023880004883
1575895217.3786883,310055,98.07830810546875
1575895218.7938478,310072,118.16802978515625
1575895231.5393386,310224,91.81604766845703
1575895233.8007133,310252,60.981956481933594
1575895247.5275564,310414,125.86614227294922
1575895262.6598485,310603,136.53387451171875
1575895372.3209908,311949,143.37484741210938
1575895416.1694582,312486,80.06360626220703
1575895449.1524029,312898,143.87368774414062
1575895462.3468595,313066,81.30851745605469
1575895510.2020872,313649,109.26675415039062
1575895543.4763856,314048,111.919189453125
1575895558.674513,314218,137.5572509765625
1575895562.4993377,314259,62.57098388671875
1575895591.9526796,314604,72.06043243408203
1575895633.0171802,315093,155.6123504638672
1575895636.3603177,315136,154.537109375
1575895666.9087026,315482,73.05131530761719
1575895701.498018,315903,63.92594909667969
1575895751.755409,316510,125.90778350830078
1575895800.061882,317110,142.48558044433594
1575895876.5176022,318013,119.8658447265625
1575895877.2967894,318022,131.1642608642578
1575895902.5867383,318322,86.00251770019531
1575895935.597765,318726,81.91624450683594
1575895969.2704833,319145,159.90992736816406
1575895992.1231318,319428,135.59339904785156
1575896018.0567198,319753,70.82581329345703
1575896059.6240728,320259,63.57449722290039
1575896065.7187748,320331,62.24848175048828
1575896087.953606,320601,146.2928009033203
1575896096.7761464,320710,126.80767822265625
1575896122.0868113,321024,101.61984252929688
1575896125.3125737,321062,66.78652954101562
1575896134.9570918,321177,171.71429443359375
1575896140.802162,321246,81.23135375976562
1575896143.0377626,321274,140.58035278320312
1575896178.7511866,321703,113.7885971069336
1575896261.3605566,322709,66.69390869140625
1575896312.0661817,323329,70.75527954101562
1575896315.4343748,323370,191.69305419921875
1575896353.1769974,323849,162.8255157470703
1575896416.0968015,324627,67.33600616455078
1575896446.4368687,325012,63.06905746459961
1575896477.2856793,325385,133.38304138183594
1575896583.3289847,326704,92.87483215332031
1575896607.2712119,327001,90.92550659179688
1575896716.1265984,328364,172.39697265625
1575896756.7528653,328870,123.3160171508789
1575896756.8303268,328871,111.67298126220703
1575896797.7266257,329377,68.94336700439453
1575896838.1035714,329870,95.92951202392578
1575896851.5134518,330038,156.4722900390625
1575896878.6055427,330375,145.83299255371094
1575896883.9848897,330440,128.96051025390625
1575896902.1083417,330660,112.61073303222656
1575896953.4026182,331298,78.53364562988281
1575897008.0012147,331968,83.38517761230469
1575897023.0910797,332154,164.4111328125
1575897033.1132302,332279,120.98393249511719
1575897035.3273876,332306,78.63074493408203
1575897047.6152072,332457,112.29655456542969
1575897058.5381105,332588,123.2315902709961
1575897095.127454,333051,69.75040435791016
1575897102.0704958,333137,138.81117248535156
1575897140.6734653,333588,133.3529052734375
1575897146.682238,333657,85.9678955078125
1575897183.5166216,334095,144.97036743164062
1575897211.2700257,334431,135.7477264404297
1575897238.917275,334775,115.94950866699219
1575897239.4176533,334781,73.22456359863281
1575897241.3341517,334805,68.70262145996094
1575897241.723039,334810,139.65626525878906
1575897312.4459214,335689,88.63172149658203
1575897333.9510007,335960,138.73126220703125
1575897395.0581586,336718,134.14402770996094
1575897395.7649803,336727,114.49454498291016
1575897422.104627,337059,69.77082824707031
1575897495.6284335,337980,93.64724731445312
1575897581.2221184,339045,133.7394561767578
1575897583.471184,339073,77.77283477783203
1575897596.7499177,339227,70.8075942993164
1575897651.9666014,339883,135.45542907714844
1575897746.814196,341054,15.804672241210938
1575897829.3591442,342101,70.41079711914062
1575897833.083195,342147,65.53430938720703
1575897834.1223218,342160,146.9991455078125
1575897933.0250478,343406,69.52427673339844
1575897939.882289,343490,71.3184585571289
1575898049.9542797,344846,67.41374206542969
1575898052.4374287,344876,139.95762634277344
1575898067.8257213,345064,113.17900085449219
1575898094.4884539,345389,61.09708786010742
1575898114.160065,345622,114.7269287109375
1575898123.4442856,345735,106.82587432861328
1575898262.5875692,347456,139.3812255859375
1575898349.7470057,348530,82.45362854003906
1575898355.0311055,348590,81.25526428222656
1575898380.2016976,348888,91.38526916503906
1575898412.0918813,349271,109.78559875488281
1575898448.4890656,349701,129.82249450683594
1575898675.5199745,352411,180.8139190673828
1575898717.10149,352911,69.7480239868164
1575898723.0204282,352979,124.27021026611328
1575898723.4815657,352984,40.09238052368164
1575898771.0717454,353556,179.53018188476562
1575898855.1033247,354603,74.44348907470703
1575899053.0269382,357049,84.46696472167969
1575899150.3597956,358280,129.6231689453125
1575899163.1046517,358439,115.03221130371094
1575899169.2098908,358518,80.25190734863281
1575899171.7767892,358552,159.6343536376953
1575899203.1502204,358939,149.8523406982422
1575899221.1161182,359164,70.97159576416016
1575899234.7339277,359341,138.4020233154297
1575899242.5745137,359440,91.10560607910156
1575899266.444464,359739,68.97015380859375
1575899281.6919584,359929,79.94525146484375
1575899299.038368,360148,65.28561401367188
1575899341.598989,360691,133.5764617919922
1575899350.704507,360807,126.64559173583984
1575899375.7741477,361133,83.01765441894531
1575899396.2146652,361393,89.99178314208984
1575899403.2497547,361480,107.71842956542969
1575899460.1704686,362205,130.83578491210938
1575899466.8264008,362288,134.50753784179688
1575899501.5041435,362718,78.58807373046875
1575899532.5207794,363109,165.88519287109375
1575899557.383395,363422,66.94151306152344
1575899619.3864713,364203,59.936851501464844
1575899620.0829864,364212,129.9412841796875
1575899658.7737238,364696,92.72489929199219
1575899692.4735632,365133,136.01918029785156
1575899694.6348858,365161,77.9500732421875
1575899739.7239163,365730,132.9136962890625
1575899841.306859,367020,57.87807083129883
1575899857.975828,367233,133.61131286621094
1575899972.271599,368682,203.19395446777344
1575900004.0509944,369088,82.73311614990234
1575900032.9283297,369460,63.9637336730957
1575900080.3405714,370073,144.89991760253906
1575900103.2875066,370369,79.09587097167969
1575900104.2929924,370382,128.9771270751953
1575900169.225453,371206,127.03234100341797
1575900191.4006312,371494,156.73623657226562
1575900201.5237536,371621,64.7171859741211
1575900206.5213678,371684,163.52932739257812
1575900239.496637,372097,69.62358093261719
1575900404.031799,374199,76.64584350585938
1575900447.6035151,374759,124.10221099853516
1575900483.5824955,375228,72.51141357421875
1575900499.008083,375424,146.93539428710938
1575900514.9985516,375630,86.54131317138672
1575900538.7635646,375922,128.76181030273438
1575900560.1897142,376202,71.8759994506836
1575900611.111881,376861,108.82511901855469
1575900648.9920816,377340,23.242229461669922
1575900660.4099,377486,111.99090576171875
1575900662.34484,377510,68.19843292236328
1575900673.9348683,377657,136.60107421875
1575900681.1419947,377746,164.7227020263672
1575900724.9174352,378301,81.73715209960938
1575900749.032699,378607,111.91551971435547
1575900831.3282213,379663,115.461181640625
1575900867.147328,380112,90.01615905761719
1575900874.1119473,380206,123.05890655517578
1575900902.2764263,380564,177.73959350585938
1575900917.7795012,380759,156.72645568847656
1575900938.9787874,381026,67.729736328125
1575901018.8662324,382031,106.4907455444336
1575901062.4112225,382588,66.75672912597656
1575901095.9452176,383015,108.71508026123047
1575901116.7286813,383292,68.30276489257812
1575901133.41286,383501,79.6307601928711
1575901188.9540038,384207,54.20855712890625
1575901189.806665,384218,79.86320495605469
1575901235.8861952,384807,148.82777404785156
1575901241.5328608,384880,49.58677673339844
1575901266.0101798,385193,137.29324340820312
1575901274.4601247,385306,84.61875915527344
1575901323.1826513,385890,133.37876892089844
1575901342.4671178,386138,69.06317138671875
1575901370.9660203,386503,125.60523223876953
1575901382.7231846,386655,62.448394775390625
1575901396.8390522,386840,130.40992736816406
1575901477.3179579,387884,137.55775451660156
1575901489.1528668,388031,100.0881576538086
1575901494.2738707,388095,82.01496887207031
1575901495.613924,388113,152.14404296875
1575901514.8565187,388368,100.55905151367188
1575901523.865499,388482,152.7823028564453
1575901555.2202318,388877,75.50997924804688
1575901582.7870088,389225,146.3892364501953
1575901583.1629622,389230,126.51006317138672
1575901609.0683765,389561,162.00723266601562
1575901643.9028387,390002,70.2673110961914
1575901770.1823363,391610,69.695068359375
1575901850.657384,392633,123.29685974121094
1575901923.6671755,393583,121.35810852050781
1575901940.8827882,393798,96.93487548828125
1575902014.8674288,394750,165.98965454101562
1575902063.4509604,395306,66.43974304199219
1575902084.712362,395566,119.08816528320312
1575902120.0057237,395999,101.98393249511719
1575902154.585655,396434,66.80555725097656
1575902163.6912494,396552,92.98041534423828
1575902220.0536566,397254,99.4473648071289
1575902272.4034986,397905,173.48655700683594
1575902293.5604007,398166,100.72057342529297
1575902306.5038514,398331,77.31236267089844
1575902327.0335703,398592,88.15122985839844
1575902327.8811588,398602,155.7782745361328
1575902414.9450243,399679,125.5724105834961
1575902490.2403553,400596,154.30438232421875
1575902514.3264658,400900,80.59700775146484
1575902524.5226471,401032,54.794769287109375
1575902542.3787897,401262,100.8067626953125
1575902578.2171724,401716,83.02571105957031
1575902603.8890173,402037,19.814987182617188
1575902607.7015145,402084,131.9548797607422
1575902723.2878947,403511,100.61431121826172
1575902737.810518,403692,135.2661895751953
1575902746.9354053,403809,118.10087585449219
1575902753.3065894,403886,73.37921142578125
1575902809.9967709,404603,51.637271881103516
1575902844.446653,405033,108.04210662841797
1575902856.5826135,405180,88.38549041748047
1575902874.9011207,405415,112.38514709472656
1575902890.8939507,405620,127.98544311523438
1575902935.5348926,406162,130.219482421875
1575902942.8212285,406251,96.2508773803711
1575902994.9579172,406898,88.29337310791016
1575903056.1677842,407670,99.2611312866211
1575903076.7149704,407922,122.24256896972656
1575903083.1408658,408000,116.53582763671875
1575903093.3539402,408130,110.20296478271484
1575903111.160294,408355,137.84597778320312
1575903159.3822505,408956,147.82791137695312
1575903214.5279982,409644,53.077537536621094
1575903271.4286523,410377,86.43302154541016
1575903370.7239342,411590,122.67560577392578
1575903376.951145,411666,147.81082153320312
1575903442.2098913,412486,127.44251251220703
1575903490.3514538,413092,72.2355728149414
1575903528.746007,413556,32.3444938659668
1575903566.7181723,414021,146.1579132080078
1575903595.699493,414375,74.52222442626953
1575903681.1906562,415429,35.00440979003906
1575903690.9513392,415549,51.86886978149414
1575903731.716446,416049,184.7774658203125
1575903771.1045728,416519,116.90426635742188
1575903832.171509,417264,98.39798736572266
1575903857.3084807,417577,68.06444549560547
1575903889.4397767,417979,146.49021911621094
1575903909.6628618,418215,114.45425415039062
1575903910.3909016,418223,133.62210083007812
1575903932.7751622,418497,126.7337417602539
1575903951.759723,418727,127.5055160522461
1575903997.4389994,419283,67.15816497802734
1575904023.1605399,419604,35.037803649902344
1575904053.9622078,419982,93.42677307128906
1575904079.273186,420285,144.91952514648438
1575904132.0493786,420942,90.55342864990234
1575904210.5570326,421916,148.49771118164062
1575904213.4657784,421950,84.05997467041016
1575904271.8699431,422668,61.99230194091797
1575904287.2965038,422858,60.399818420410156
1575904291.846434,422913,115.19290161132812
1575904292.9422758,422926,141.49684143066406
1575904351.590136,423641,173.9450225830078
1575904371.7571065,423888,88.58653259277344
1575904395.3484309,424173,163.66970825195312
1575904425.8277073,424538,59.90464401245117
1575904436.319925,424671,93.37242126464844
